1, 9.049699453558869,9.154314795748599,9.339216180598381,9.522449309643125,9.61645900044881,9.752012839146971,9.803966431908249,9.866549871897274,9.987970443147015,10.389111756429003,10.39675273488978,10.510660555381053,10.696648048618677,10.708313279784509,10.921557138949854
1, 9.121391802507986,9.143529531486884,9.300296949349708,9.305918720121525,9.463202588973694,9.619970006836517,9.803966431908249,9.81314937333166,9.940438444276342,10.110871362572622,10.278914930230762,10.294702977245848,10.300144791427822,10.414137052322186,10.515519536283627
1, 9.167022934428076,9.217161485144777,9.450434462151257,9.823005237034089,9.849889477254642,9.891173066267516,10.081151613543451,10.113575256881589,10.330144644478345,10.455816710306156,10.608326786477077,10.71100701262637,10.741158281823528,10.854934612732523,10.933395865213008
1, 8.739882259774484,8.787463380573199,9.21138755645107,9.251261466822275,9.35307220907173,9.490639023706954,9.558944990170893,9.620765386789532,9.713780991967859,9.792217967177377,9.850693123129794,9.911799122946737,9.915142135364274,10.074979648850173,10.583388157532486,10.616765385370798,10.723669806631609,10.748683147794612
1, 8.784054367843495,9.031445960249016,9.057109755734,9.222204904638811,9.3255741654651,9.462257639100544,9.476351638417803,9.663684782809128,9.732298770213035,9.84506017843205,9.860484882065023,10.290555215378983,10.403771542993196,10.682990022136568,10.749407026308312,10.774953089326509,10.83330646906322
1, 9.299408210365714,9.425826484391159,9.442940667647376,9.634539342373515,9.64889083242986,9.668398254643698,9.720194967043765,9.746294921830984,9.883599078368388,9.890228983429658,9.95913987908595,9.96221824063116,9.994428468045665,10.026667252865641,10.028941968535701,10.111775197676163,10.197463698243233,10.384830585566668,10.597193858389767,10.697735950269589,10.764095542821227
1, 9.068026678771442,9.143529531486884,9.381387829904853,9.510809866537489,9.570485086090722,9.594665432002314,9.668398254643698,10.09500876669131,10.109426703043933,10.347027510722814,10.380722128997409,10.452414477946526,10.47188841599195,10.504562064951287,10.514068776139965,10.554165158113006,10.633460089420254,10.750876008295446,10.823879783999697
1, 8.943095893104786,9.021393459861272,9.078440322562365,9.315740179304647,9.391179588840082,9.412666940776226,9.423076102565535,9.580549318604197,9.619970006836517,9.850693123129794,9.854733758916385,10.297616365040366,10.369639365173978,10.616673018848322,10.666704094730182,10.669704217536424,10.675042928214584,10.891305164121388,10.895902784133309
1, 10.735877292440295,10.757897478447328,10.853982150739053,10.983246610293117
1, 9.133199569519622,9.239045934561688,9.253442787460184,9.623448992383054,9.66236407767304,9.803966431908249,9.994428468045665,10.101015498870195,10.40673182225235,10.445022256109251,10.510326377676009,10.55526350386295,10.564919526208062,10.583935082572605,10.654865368467032,10.738727094863794,10.84919934167306,10.948261506526503
1, 7.700647560841934,7.805037496218601,7.846461893926894,7.90486467918998,7.961804914081425,8.097721746653807,8.192429502920286,8.570945464464018,8.863039657480359,8.905532588475008,9.09667536959736,9.127621006288713,9.445836842139334,9.506917364946304,9.77786647712103,9.994492572812863,10.316517032935693,10.41196001181878,10.652832567014762,10.733856321518529
1, 5.057671510077265,5.0644490122344825,5.072023000133611,5.080487076037309,5.089945842258969,5.100516193878446,5.112328763376517,5.1255295350414505,5.140281649099121,5.156767417862823,5.222636716190195,5.248800775744613,5.278039611212372,5.3107145673954,5.347229454000239,5.378139947517091,5.422578602003396,5.43200182086333,5.540441782623243,5.661625507703585,5.75754408157011,5.843232582137177,6.000000000000001,6.191836280697755,6.389571280575387,6.435353334677183,9.426024359031379,9.535214415181379,9.561847883794593,9.734729348901176,9.91209080260205,9.960733849771072,10.101015498870195,10.210954911608574,10.29921033572549,10.566513496893187,10.600272219934977,10.612151494493027,10.777828588230225,10.788824617041929,10.86084761717554,10.873956630589591,10.876238506392891
1, 8.967124182143639,9.057109755734,9.188379476537042,9.204775053037253,9.2621702012168,9.30549022123772,9.463202588973694,9.534280639234156,9.735313026991049,10.087451992094742,10.300144791427822,10.301781340209793,10.338121361368994,10.573191046360893,10.597193858389767,10.748683147794612,10.867774430489193,10.954791145080161
1, 9.320724402626517,9.473200116427188,9.479357706552905,9.557733752644152,9.559844782590215,9.59872965146864,9.619970006836517,9.772871079873235,10.187018309337098,10.403771542993196,10.541672440080031,10.730357047256547,10.932074557601037,10.948261506526503,10.989647089197383
1, 9.000202396739372,9.38307077409556,9.389411864293935,9.403771542993196,9.449245854869039,9.457967421511823,9.64889083242986,9.706821302757387,9.842679016436822,10.187244307459494,10.4763913697492,10.60918189580935,10.733856321518529,10.807135054985737,10.912606122809787,10.933395865213008
1, 9.167022934428076,9.248147557915336,9.602604260002158,9.606277147684251,9.745964270646493,9.803966431908249,9.886749130847829,10.04908572134492,10.1670982131212,10.323716319827588,10.350183690015594,10.452357959346365,10.592639608445488,10.638984012492758,10.749463544908473,10.79149408866368,10.82326548531104,10.950495932665362
1, 7.881813952174781,8.064749317911499,8.107991717710219,8.122420827988766,8.252905236975822,8.62162196563298,8.852636315597454,8.893692173230447,8.990068001914151,9.038628261502238,9.299079208294305,9.481235981346774,9.482739501004707,9.567828317017383,9.577430470002419,9.587219887408569,9.81145797095601,9.863185565594891,10.019952983457715,10.190085466981062,10.346844690405257,10.37718855360351,10.622818563030206,10.814600696032121
1, 9.354388954716217,9.663684782809128,9.876995260803406,10.223864449602308,10.261986184741225,10.319319220928083,10.445487664632875,10.873956630589591
1, 8.89673427575495,8.963721949784006,9.006048782353457,9.057109755734,9.064651408973855,9.121558767968484,9.13664066617535,9.15106249084745,9.363590230198792,9.381387829904853,9.538155247767676,9.576867832296248,9.678436896866797,9.746294921830984,9.788808954447672,9.849889477254642,9.981523592174291,10.259267307593106,10.429733968821498,10.442046567977144,10.666853405886615,10.704560161653646,10.749497287840587
1, 9.190147201083189,9.227542674030278,9.519253971600756,10.00796581805604,10.08437250587502,10.13922881972734,10.23502285691432,10.724359942213187,10.999486165631042
1, 8.86470626038641,8.968134711277768,9.006048782353457,9.010255516565252,9.057109755734,9.132475691005924,9.294720895296223,9.306506862045104,9.483497994468426,9.688228655802028,9.860650117347303,9.86841544414273,9.995133586466402,10.026667252865641,10.230252676984668,10.259267307593106,10.323716319827588,10.452357959346365,10.596713896048838,10.807375444637954,10.896960101344689
1, 9.043736649647428,9.073529264668515,9.376726105125734,9.643653252266787,9.65132296067629,9.922640844570285,10.071360979282733,10.130642989674673,10.180107320905185,10.234303991394606,10.723669806631609,10.79149408866368
1, 9.338362623039119,9.487196268045135,9.548310533784221,9.558944990170893,9.77101135474161,9.872580419312158,9.923521430912533,10.04564195322428,10.163147531155873,10.164733235918863,10.326828424304914,10.397626439812807,10.489130259411063,10.523155974854259,10.535664505947413
1, 10.488357593887763,10.517942140658395,10.732208508680761,10.732274954977038,10.853690358868047,10.893279900183098
1, 8.883928260041708,9.15106249084745,9.305918720121525,9.40643491399997,9.446200369220648,9.517859842272946,9.538155247767676,9.575963997192709,9.602967787083472,9.746294921830984,9.795995346528352,9.893912274167219,10.267870459246117,10.294260516922929,10.375190053283156,10.51923605355038,10.520606680615762,10.581312502415493,10.681580832690381,10.71753665118003,10.773741738519373,10.9400234287452
1, 10.750369635468132,10.821366367658834
1, 5.364576440741639,5.465092634620086,5.577421397996604,5.702950933038055,5.843232582137177,6.000000000000001,6.115343020154532,6.128898024468966,6.144046000267226,6.16097415207462,6.17989168451794,6.201032387756893,6.224657526753036,6.251059070082904,6.395906318352775,6.557775880349144,6.594098133923891,6.605581599027867,6.676748984592831,6.756279895034183,6.845157204006793,6.930185269240171,7.154842795993208,7.4059018660761105,7.686465164274354,8.000000000000002,9.383494663820436,9.42933484430667,9.430006442399739,9.538155247767676,9.575531352350211,9.77010751963807,9.778670122996182,9.914338489489124,9.96221824063116,10.12957279738223,10.152230530839205,10.228063167703844,10.277081361864216,10.380631867465132,10.398496086000126,10.405723334086712,10.584491053189092,10.850466255757379,10.914501233926426
1, 9.150291484330236,9.262070549087877,9.3030978493154,9.319742059165144,9.3693051262306,9.445836842139334,9.46822055522768,9.508105972228524,9.652110943957183,9.923521430912533,10.05621410927337,10.110871362572622,10.171246766958856,10.289924533608785,10.57861876957363,10.735017647361154,10.788118818866092
1, 9.068026678771442,9.093073762866563,9.126027035603588,9.365075745733387,9.381387829904853,9.575963997192709,9.60942581198212,9.688292760569226,9.69737940108372,9.770837670149373,9.788808954447672,9.803966431908249,9.812444254910922,9.95913987908595,10.216000839057248,10.251733842996165,10.365845391037208,10.486912062341167,10.586217018692874,10.625318512059303,10.71100701262637,10.88143993092265
1, 5.143963135407067,5.160881549013263,5.177317475361639,5.255827170015063,5.2924514469500235,5.297049066961945,5.364576440741639,5.465092634620086,5.577421397996604,5.645279422960789,5.721112059825428,5.80585647755464,8.937702213384748,9.015857754591249,9.110808129823335,9.25658160690239,9.482948931328574,9.853788722970277,10.08983197934367,10.357037901083645,10.424640723874393,10.425495833206666,10.48701518678078,10.677384026174698,10.691307017347238,10.846087237195736,10.84919934167306,10.980039089098513
1, 5.108611121435254,5.296565578100465,5.297049066961945,5.302790799513933,5.338374492296415,5.378139947517091,5.422578602003396,9.522449309643125,9.638220828681462,9.832788807326404,9.887390144501373,9.945125759345835,9.980406159662639,10.008880827085505,10.037337256614045,10.105487117725309,10.202129311341828,10.334377724950135,10.380631867465132,10.509936676867358,10.552316373136314,10.58069605658758,10.788218470995016,10.88143993092265
1, 9.172168965032181,9.2621702012168,9.321764528734073,10.1174343791861,10.452357959346365,10.59175204420779,10.84919934167306,10.913648353907544
1, 5.207809022878815,5.40742112454282,5.455300875684855,5.508807410592694,5.568601983654506,5.577752049181096,9.391562514261272,9.50830637789274,9.604282595033938,9.98106326194423,10.19819739223735,10.373822107927861,10.81974579422452
1, 8.743574920008353,8.762639202144168,8.825888770215967,8.942530886662105,9.010355168694177,9.014621879882391,9.413662162086558,9.493717385252165,9.508245656249429,9.663684782809128,9.77786647712103,9.778670122996182,9.812377636081987,9.829336581020824,9.896324255049882,10.001744965205708,10.41196001181878,10.742536731594821,10.942190669580421
1, 5.057671510077265,5.122120522311748,5.19414352244536,5.27463059848267,5.364576440741639,5.40742112454282,5.455300875684855,5.508807410592694,5.568601983654506,5.577752049181096,5.702950933038055,5.843232582137177,6.000000000000001,6.267108134357629,6.764222611353503,7.144566939924903,7.279075380817602,9.051959125151438,9.715887033912646,9.717730037151915,10.156794407919014,10.323716319827588,10.324249833653576,10.37418854301296,10.40238488761673,10.418753602604047
1, 8.754279224888673,8.795478540768553,9.466104802842288,9.735313026991049,9.78825086664817,9.84506017843205,10.236882582045943,10.278914930230762,10.289474787679417,10.677680934427077,10.79569280676522
1, 7.048004588897538,7.130251992808876,7.326537190633712,7.340558029505565,7.513097223517623,7.52753583545849,7.559810167640195,7.722260694464643,7.728018029293922,7.9076982525445105,8.087745356864307,8.100400641981734,8.12985876547967,8.24483825855289,8.28544110258083,8.351459712064637,8.435464588685896,8.504424889868552,8.547629058066823,8.565306695992717,8.648508779026582,8.660275831317758,9.1121885242259,9.283665791867648,9.536542750760583,9.643129781585111,9.764000004548649,10.03863060303132,10.04808936925298,10.128610188222403,10.27796021494898,10.648223731280032
1, 6.735552285861656,6.844951390577806,6.904902671468168,7.048004588897538,7.193424166030811,7.22628003428475,7.318953701072262,7.326537190633712,7.4705831909009355,7.591132648579209,7.6037141836260025,7.631492889453786,7.815790175332245,7.847790229506094,7.8538610664521755,7.864092944181249,7.864490041662017,8.122420827988766,8.46064781355836,8.715330354630435,8.782857728410129,8.805981995065245,8.866815287532958,8.923139377509251,8.97136898591285,8.981634529294807,9.091647437397032,9.217076339993872,9.245577799660845,9.278854755932095,9.310208206977787,9.514576133200876,10.155366535659093,10.193713180405151,10.633846084458607,10.938005960109445
1, 9.000202396739372,9.068026678771442,9.271257450002889,9.368154974313894,9.381387829904853,9.510809866537489,9.752036654382973,9.920187696875953,10.0495813462801,10.09500876669131,10.154510301652307,10.526819543111827,10.593540929487293,10.655155471356625,10.695932322746728,10.731958475852128,10.732814090420774,10.895902784133309,10.94079654025261
1, 9.02190632309173,9.221385083904561,9.405531078896429,9.465895309356736,9.53354781227533,9.652336942079579,9.713339844664343,10.085858021409617,10.138823123620718,10.217129289003056,10.449279597801151,10.604958297049563
1, 8.891698949650394,8.920637743365905,9.040521993312295,9.274832995222042,9.364014686398374,9.538155247767676,9.575963997192709,9.660275770079423,9.68874280705918,9.740762846116734,9.857828305254486,10.04564195322428,10.106757231422185,10.326828424304914,10.44894894661666,10.452357959346365,10.666704094730182,10.696655522570023,10.756649936989152,10.770914073517007,10.777828588230225
1, 9.4188379669507,9.494229456511826,9.514941399335386,9.715489936431876,9.776967556719613,10.154554307198975,10.218723259688183,10.464403332329615,10.564919526208062,10.57477538991049,10.654865368467032,10.810094321786073
1, 5.057671510077265,5.0644490122344825,5.072023000133611,5.080487076037309,5.089945842258969,5.100516193878446,5.112328763376517,5.1255295350414505,5.140281649099121,5.156767417862823,5.27463059848267,5.364576440741639,5.465092634620086,5.577421397996604,5.702950933038055,5.843232582137177,6.000000000000001,6.244241044623497,6.388287044890722,6.43391817681081,6.484911836859784,6.54189822434945,6.605581599027867,6.676748984592831,6.756279895034183,6.845157204006793,6.930185269240171,7.154842795993208,7.4059018660761105,7.686465164274354,8.000000000000002,9.358786496831943,9.369143173764089,9.596812615766058,9.65976965097342,10.372405601856668,10.843807466382632
1, 9.008846404398287,9.060927581107943,9.404476103214128,9.501441125309228,9.861961007002972,9.933393523683927,10.160934583618845,10.554165158113006,10.661908600078036,10.864879725508409
1, 8.84117885076679,8.914254997160377,9.374469109980684,10.081151613543451,10.114910944856835,10.863353403073296
1, 8.011542651301884,9.176954076823627,9.274167294314594,9.414526327097036,9.457982638121967,9.497253756434159,9.533625432497534,9.645954195874051,10.513447003499959
1, 9.435112124220382,9.463202588973694,9.49027549662564,9.681065512482641,9.803966431908249,9.808984398162234,9.877598385566143,10.013467273171504,10.08437250587502,10.214499660928396,10.438303377542397,10.442046567977144,10.71100701262637,10.85594310089816,10.867774430489193,10.986238076467679
1, 9.479357706552905,9.525892065304944,9.530796409049664,9.67043105609597,9.694010677885213,9.910497623887718,10.039037602452208,10.397626439812807,10.45616759607739,10.54903817023379,10.576907563627646,10.666704094730182,10.795751430355581,10.885275121942877
1, 7.340558029505565,7.351670493576886,7.412581029639177,7.4704497958398965,7.523329101246695,7.585562683974154,7.741532303075658,7.812254481690631,7.9392197828700475,7.975981588763925,7.996891292947313,8.122420827988766,8.125789317416277,8.227374836551876,8.26050179388114,8.270185777420942,8.3091564609602,8.368248257130354,8.386281233494643,8.548367919419675,8.583720613146589,8.641392123223856,8.880769680108536,9.210332580768767,9.241629087180504,9.955416051220038,10.161296306270541,10.348729215006482,10.599466155251521,10.753547141691172,10.923711344573736
1, 5.089945842258969,5.100516193878446,5.112328763376517,5.1255295350414505,5.134689227703569,5.383379869209246,5.66129640330949,6.087216449839691,6.563190223596612,6.919909413171869,7.028016310734699,7.1227075395608175,7.42766161431127,7.710782097858166,7.783967101374786,7.993617253794474,9.317081359623273,9.3739289030076,9.675058780303758,9.784637265129119,10.712536878544299
1, 9.262070549087877,9.317388864160323,9.337376765118002,9.799762039225532,10.07202007433883,10.08285437208282,10.251603058161699,10.296553150643366,10.949359852276444
1, 10.017686758074943
1, 5.057671510077265,5.122120522311748,5.19414352244536,5.216959088405404,5.24245591842989,5.2709491121747245,5.302790799513933,5.338374492296415,5.435811457594356,5.544699124315145,5.600776663707286,5.7290508878252755,5.75754408157011,5.843232582137177,6.000000000000001,8.719797869562996,8.81233678007608,8.981865863268817,9.405962599064416,9.518291362440934,9.703625705951316,9.92311322074417,10.09500876669131,10.15425504137663,10.202129311341828,10.227756951193491,10.294702977245848,10.628655833854774,10.638727960246285,10.782952135901098
1, 8.751871540191372,8.846670262737938,9.102536609670501,9.107480543461174,9.194180440197664,9.29330843190925,9.418440869469931,9.559767162368015,10.500489040295546,10.565649331882707,10.874174389997282,10.955272856719462
1, 8.983821889309358,9.156936071670081,9.204775053037253,9.274832995222042,9.38773347919037,9.391179588840082,9.444501762435685,9.637759453900836,9.96515487718697,10.357816301505087,10.42463787710894,10.632446899987755,10.9121230599821,10.936033079454704
1, 8.934037514345572,8.964038914186492,9.050546296969003,9.193589956745008,9.381387829904853,9.688292760569226,9.872580419312158,9.987970443147015,10.077742600813748,10.110871362572622,10.128777417429212,10.15338539518931,10.173578807026038,10.287924187061932,10.313860456125159,10.435482506736273,10.44857293259002,10.666704094730182,10.674436895448062,10.821074688003524
1, 8.716942243365938,8.853856716056953,8.913938040788347,8.917631675230806,8.964039522458085,9.2633329965706,9.514178355965004,9.56546711983674,9.666688432135926,9.672083092171654,9.703807045979373,9.829336581020824,10.05399410777386,10.113575256881589,10.130642989674673,10.143377373564999,10.227756951193491,10.39447963001634,10.602255082495699,10.795751430355581,10.839243288742239,10.989647089197383
1, 9.121009019277814,9.217850496051845,9.809684349224238,9.946156361592331,9.959413144634986,9.963670486326883,10.421603331615483,10.442104825630512,10.748683147794612,10.887110084756094
1, 9.239045934561688,9.274832995222042,9.29330843190925,9.4188379669507,9.609199813859725,9.643389377314397,9.811192667536016,10.027030779946951,10.156098791160598,10.17037712077154,10.502693766186518,10.507248016130797,10.51766947758524,10.524034219667431,10.666853405886615,10.71100701262637,10.83287967133456,10.891305164121388,10.933395865213008,10.990764598988257
1, 8.769106051164758,8.866574245333075,9.055770290504952,9.41645800690921,9.441574445304393,9.453204741518167,9.475089190935078,9.621366477693407,9.654125766120746,9.66475342831118,9.76025165593564,9.799762039225532,9.854851937367282,9.960733849771072,10.125731931780821,10.269156914227647,10.55182074820113,10.638984012492758,10.666704094730182,10.903561491149546
1, 8.968210128243994,9.214744689714864,9.445836842139334,9.575531352350211,9.580549318604197,9.633635507269975,9.681065512482641,9.72083096770332,9.823372985138588,9.828682864818875,10.047054416611255,10.098295497047564,10.245220311956171,10.409746079030363,10.621170750192439,10.920136852856967,10.950418312443164
1, 10.558070288840536,10.67335425937091,10.686176675480121,10.826361085151525,10.952761217600777
1, 8.948009292527715,9.136674409107467,9.753026820550263,9.788808954447672,9.803966431908249,9.850704063284727,10.087781518604721,10.10854845823076,10.171063033115205,10.363380573361052,10.365845391037208,10.398496086000126,10.452654867598744,10.514995079200549,10.79569280676522,10.83141404056743,10.854934612732523,10.874993079949924,10.981251006380358
1, 9.383494663820436,9.64529371046857,9.735313026991049,9.832788807326404,10.02697761533469,10.0726678571959,10.141720170130583,10.410821518728657,10.446211543146571,10.514178355965,10.65318790545316,10.724375604807447,10.774953089326509,10.917905695599444
1, 9.245583839037483,9.458428796292448,9.476351638417803,9.658682591365093,9.923521430912533,9.9367569579684,10.027200766691632,10.073329839319987,10.084338762942906,10.156040167570232,10.172086829998914,10.230253965011364,10.234303991394606,10.49971807805441,10.666704094730182,10.678903964396511,10.874993079949924
1, 8.941599770118973,9.190147201083189,9.315710479056758,9.516100306369713,9.663684782809128,9.72813379504361,9.933313189847762,9.998109954353609,10.04564195322428,10.08285437208282,10.23589796207973,10.520913516564255,10.621061170367401,10.793469554552281,10.795751430355581,10.93733064804519,10.985771006170081
1, 9.475089190935078,9.534280639234156,9.59872965146864,9.64396368590796,9.669975162492179,9.819131495535864,10.211387556451069,10.267870459246117,10.380334959212751,10.42463787710894,10.514178355965,10.671634707455672,10.777531679977848,10.949724926148152,10.953547457690394
1, 9.068650905156213,9.300296949349708,9.346914618946013,9.381387829904853,9.404264533516997,9.623779643567545,9.785805305120874,9.923521430912533,9.960733849771072,10.136258913332657,10.391277436539395,10.511538233719518,10.769047062778933,10.932970806537543
1, 9.156679711712599,9.20748913268155,9.306952961104273,9.665927241099137,9.800156795177221,9.803966431908249,9.994428468045665,10.183434670728465,10.188969087971795,10.211387556451069,10.234303991394606,10.399201884175964,10.643116903736157,10.940728547165937,10.997844877447488
1, 9.003854028434676,9.050546296969003,9.193589956745008,9.228907103110195,9.381387829904853,9.44873231188348,9.829336581020824,9.951209317008239,10.022985766557698,10.202129311341828,10.604958297049563,10.628049687807858,10.634120524753941,10.700793468956466,10.75846497903373,10.891305164121388,10.9400234287452
1, 9.145138485011165,9.36474596158419,9.425826484391159,9.619970006836517,9.660639297160738,9.67462726013577,9.960733849771072,10.350183690015594,10.380631867465132,10.51923605355038,10.717189212726769,10.749463544908473,10.807866330171557,10.913748006036467,10.940728547165937,10.974820262921298
1, 9.21679505005968,9.245018941976372,9.524083817456606,9.59872965146864,9.64889083242986,9.846480464524937,9.9367569579684,9.954253255866234,10.087781518604721,10.336386598950714,10.455350434747238
1, 8.664914618141347,8.820310712221433,9.323716319827588,9.346100032915931,9.377480345474513,9.558944990170893,9.576867832296248,9.719762322201268,9.914338489489124,9.967940767106075,10.438748977513072,10.53238131907397
1, 9.61928667661772,9.720194967043765,9.778670122996182,9.972438498450192,10.11661309512461,10.261986184741225,10.452414477946526,10.616765385370798,10.653446865703419,10.784849981567502
1, 7.622666873178251,7.726318752999031,7.7804189110072866,8.053565798384973,8.373436095032979,8.437166738953675,8.652234948421572,8.905045821692665,9.089587191152994,9.24618092442358,9.344673707446404,9.3488804416582,9.388439327437997,9.443025002018707,9.516358213117586,9.536542750760583,9.60302585247403,9.634221393737434,9.811173349243255,10.025604454477428,10.033492674997168,10.186578606552047,10.271768015980342,10.35225509201765,10.44220093427662,10.567830658546463,10.581030638240605,10.857032360994573
1, 9.419443738185631,9.476351638417803,9.570626836072833,9.81122742292695,9.900350526514089,9.9367569579684,9.9373293610832,10.592639608445488,10.654865368467032,10.915491549409614
1, 9.465400972448247,9.49027549662564,9.525892065304944,9.568909033455974,9.634539342373515,9.795995346528352,9.923521430912533,9.960733849771072,10.026667252865641,10.214499660928396,10.263524649285008,10.269156914227647,10.571849866042268,10.90688024234697
1, 8.978456850539114,9.068026678771442,9.14281323914022,9.315710479056758,9.425826484391159,9.516100306369713,9.517859842272946,9.598346918310256,9.670495160863165,9.788808954447672,9.803966431908249,9.914338489489124,10.078872150441356,10.171246766958856,10.638984012492758,10.71100701262637,10.913748006036467,10.985671354041155
1, 8.925740640441248,8.994269697023796,9.832788807326404,9.879186316874627,10.045361893479008,10.114910944856835,10.147932640852407,10.250084366169695,10.361082092526782,10.39447963001634,10.452414477946526,10.738727094863794,10.749497287840587
1, 8.793851607955563,8.823653724638973,8.827752872950255,9.346914618946013,9.441962233605816,9.553687192464498,9.690083987377804,9.733094942136844,9.745964270646493,9.803966431908249,9.880113378672725,10.003127920607595,10.498072030378006,10.51851791876313,10.6452142348394,10.975661785626443
1, 9.068026678771442,9.100824531706609,9.193589956745008,9.256290939705899,9.41970761313802,9.72435994221319,9.746294921830984,9.803966431908249,9.897187891835882,10.139728083398769,10.261986184741225,10.287041867462198,10.459997967507974,10.509936676867358,10.523393128734668,10.874993079949924,10.943185282619158,10.967927699762207
1, 7.312875836158947,7.665972139789263,8.011542651301884,8.047126344084369,8.152504104099247,8.248239623877225,8.353395274089188,8.371828874454803,8.385236961428397,8.623535727394774,8.785931114014879,8.846122784557462,8.92104068796051,8.928127994386967,9.12142318787013,9.42728384646826,9.60302585247403,9.764000004548649,9.933393523683927,9.933493712912316,10.025604454477428,10.33403714606953,10.509795621387887,10.632279670780944,10.827105742640853,10.895708789889827
1, 8.87889293393715,8.888511008280144,8.964175738397596,9.035719470692918,9.06167767549803,9.19481829535862,9.227092627540326,9.332453103080516,9.353153596410278,9.358726742459977,9.453138356460222,9.622043750367656,9.699394284485614,9.836416232011466,9.911799122946737,9.924817448794716,9.936821062735596,10.045361893479008,10.141699910551125,10.46661665684644,10.486912062341167,10.603722372268912,10.846718598721033,10.967927699762207
1, 8.650749690526194,8.713116668314694,8.866498408440151,8.98265618807879,9.137596831771308,9.197289411175118,9.269059066528335,9.538155247767676,9.670945773827828,9.681065512482641,9.77101135474161,9.792217967177377,9.836738730554213,9.924533506837061,10.171246766958856,10.250084366169695,10.361082092526782,10.509936676867358
1, 9.401457237277189,9.525892065304944,9.547947006702906,9.574927547832377,10.018405359848337,10.04564195322428,10.340861235898286,10.4682958339208,10.592639608445488,10.705805588096613,10.870803670106362,10.875299296460277,10.918999089593733
1, 9.000202396739372,9.224794096634266,9.425826484391159,9.517859842272946,9.688292760569226,9.857828305254486,9.903594453277409,9.955622078502,9.980784730821437,10.023629414622619,10.109810905713488,10.113575256881589,10.134774221911986,10.486349485873335,10.506227229364722,10.638984012492758,10.933395865213008
1, 5.095378265844293,5.10658703082453,5.13257951077691,5.205831641494931,5.230020784321024,5.359738431077502,5.577205135307518,5.645037745281879,5.75754408157011,5.80585647755464,8.749168325637505,8.751871540191372,8.786544430220044,8.861497089014023,8.935131714136824,9.01497950977808,9.085087886910314,9.250309381808595,9.715887033912646,9.82062682655088,9.87680300561313,9.937809262185791,9.939078929898553,10.425370024312663,10.46479655965882,10.735352444504342,10.817432090984388,10.875408876285316
1, 8.848854265849216,9.259359937861895,9.364919575004302,9.575981398840167,9.661227439084314,9.779202428842588,10.005701030082097,10.013312114901233,10.046341904286288,10.419577508058655,10.45332056850619,10.689389981644656,10.953581038335027,10.999537826613532
1, 8.968134711277768,9.174027986480695,9.274394869202707,9.473200116427188,9.500062242566887,9.525892065304944,9.619970006836517,9.735313026991049,9.752012839146971,9.951198143082312,10.04642235033814,10.109493321872868,10.15338539518931,10.187244307459494,10.394686449269098,10.625318512059303,10.922367579021248
1, 8.727160842178884,8.832126632939513,8.902679719815819,9.137146785281356,9.37013235569778,9.47552127757777,9.481621056034236,9.650027358802895,9.774852220343018,9.78967860063499,9.841464818864235,9.910736770542634,10.014336127388024,10.0495813462801,10.128576445290289,10.201355407863623,10.272473134401078,10.289576223137619,10.330144644478345,10.341620635630978,10.513165216604296,10.805956941874339,10.823879783999697,10.8560764959592,10.990764598988257
1, 9.766020975470418,9.869099338668432,9.96831586982135,10.10593569470409,10.383960939379353
1, 9.036931326736429,9.068026678771442,9.11091492098516,9.119128200446886,9.152712472910293,9.326730576605602,9.616616500248158,9.633635507269975,9.792490440755618,9.960733849771072,10.013467273171504,10.142871416746472,10.410624323843535,10.462370530877344,10.748683147794612,10.793469554552281,10.927966101031773,10.936033079454704
1, 5.0373761045825365,5.27463059848267,5.364576440741639,5.465092634620086,5.577421397996604,5.702950933038055,5.843232582137177,6.000000000000001,6.115343020154532,6.244241044623497,6.388287044890722,6.549261196965341,6.613809861328749,6.685944224616675,6.766555751102486,6.85664066911077,6.957312282791075,7.06981473075983,7.201553327414571,7.458101775650551,7.61171295510928,9.473350897094793,9.64889083242986,10.004284331748092,10.95383147113156
1, 9.408751104192705,9.641115533662246,9.81227972714434,9.942007980287336,9.964092271061558,9.986331573771764,10.087781518604721,10.517256717510215,10.649423554285057,10.707095064362322,10.830433802096257,10.87770192601454
1, 6.846976089460122,6.875833934960777,6.903958588630314,6.963902472848562,7.008056079588317,7.048004588897538,7.051451490518047,7.218437507193816,7.318953701072262,7.329185578801334,7.371440573888538,7.387254186359369,7.539382147888674,7.626631743244048,7.6970936485893535,7.736030847960196,7.930722867070699,8.106563237178701,8.262702477087888,8.302312512506703,8.386168077971526,8.425725093209032,8.436461620532935,8.781673772322979,8.805276196889405,8.923139377509251,9.053657529428419,9.752233910506423,9.804724714941255,10.036534290493995,10.064764300750653,10.09026113077514,10.25293665231329,10.714650734320013,10.763907218099478
1, 8.748611412584303,8.913477457978516,9.182573639217857,9.293408084038173,9.609199813859725,9.880249115262842,9.945125759345835,9.96515487718697,10.177901986742622,10.209902040916472,10.211387556451069,10.336620183240143,10.362477346529102,10.458789750200708,10.525967343998065,10.609856652395003,10.79678003982757,10.96588744039948
1, 8.766390485968396,8.883928260041708,8.888134994253504,9.050479850672726,9.269059066528335,9.41970761313802,9.620765386789532,9.803966431908249,9.843293315125482,9.994428468045665,10.11661309512461,10.394686449269098,10.514069568110756,10.547286786972297,10.552316373136314,10.653335502549105,10.83287967133456
